t,x,u,u_t,u_x,u_xx
7.199999999999999,-6.5,0.002707700108857597,-0.00615796564798439,0.005494086574992951,0.009421225302680192
7.199999999999999,-6.4375,0.0030694623758542317,-0.006913212637363955,0.006107154943748583,0.010214758834776738
7.199999999999999,-6.375,0.00347109447682617,-0.007741182748266517,0.0067709314293400436,0.0110439124624504
7.199999999999999,-6.3125,0.003915828804521737,-0.008646382636230548,0.007487644001554883,0.011908442773698624
7.199999999999999,-6.25,0.00440704997702053,-0.009633327643144562,0.008259486776052372,0.01280580444583368
7.199999999999999,-6.1875,0.0049482646515282835,-0.010706515322965043,0.009088369557284093,0.01373343320660414
7.199999999999999,-6.125,0.005543096171681042,-0.011870386005279274,0.009976165926877889,0.014689584752061613
7.199999999999999,-6.0625,0.00619528539238802,-0.013129294261637475,0.010924567651291794,0.01567100912826458
7.199999999999999,-6.0,0.006908667128092516,-0.014487454427626265,0.011935042067910961,0.01667463823803672
7.199999999999999,-5.9375,0.00768716565087689,-0.015948908585194307,0.013008897431046385,0.017696772917991765
7.199999999999999,-5.875,0.008534779306973314,-0.0175174750641785,0.014147138682659932,0.0187322799112124
7.199999999999999,-5.8125,0.009455557986209381,-0.01919670238471012,0.015350432419947935,0.01977742488053913
7.199999999999999,-5.75,0.010453583359466806,-0.020989815511608598,0.016619316792727323,0.020827392071162798
7.199999999999999,-5.6875,0.011532972585300297,-0.02289966432226658,0.017953856428843284,0.02187578091371467
7.199999999999999,-5.625,0.012697815413072217,-0.024928662785541136,0.019353789406941657,0.02291741238033307
7.199999999999999,-5.5625,0.013952196261168004,-0.027078743963772252,0.020818532976384918,0.023945570313447462
7.199999999999999,-5.5,0.015300132035120331,-0.029351297394744832,0.02234698569612259,0.02495315325673797
7.199999999999999,-5.4375,0.016745569473183328,-0.03174710570859159,0.023937677133477164,0.025933972392395255
7.199999999999999,-5.375,0.018292341676804977,-0.034266300221334825,0.025588732245171997,0.02687987786438928
7.199999999999999,-5.3125,0.019944161003829827,-0.03690829683699312,0.027297661866525824,0.02778299161090203
7.199999999999999,-5.25,0.021704549410120705,-0.03967175227942328,0.02906160619653475,0.028636136438651594
7.199999999999999,-5.1875,0.02357686177839667,-0.04255451059359445,0.030877178921357273,0.029430145965283927
7.199999999999999,-5.125,0.025564196775290364,-0.045553560046836875,0.03274037444219524,0.030157107507589043
7.199999999999999,-5.0625,0.027669408583671076,-0.04866498675095341,0.034646817359805904,0.030809505652623415
7.199999999999999,-5.0,0.029895048945266102,-0.05188396548387233,0.03659156264877317,0.03137832540471619
7.199999999999999,-4.9375,0.03224335391476772,-0.055204705322333125,0.03856910803539543,0.031760019466889666
7.199999999999999,-4.875,0.03471618744969053,-0.05862045828354118,0.040561565082134377,0.031998606028756704
7.199999999999999,-4.8125,1.442734820500391e-13,-1.0547118733938987e-12,1.0259006977264562e-09,-3.330277564828066e-08
7.199999999999999,-4.75,-4.155564781171961e-12,-1.7637280524951393e-11,-1.1634955221495602e-09,-3.675790338775187e-08
7.199999999999999,-4.6875,-1.4529266678664499e-10,4.4004799804042705e-11,-3.568837225742527e-09,-7.407728119801504e-08
7.199999999999999,-4.625,-4.5026021799898786e-10,4.311495604980564e-11,-1.042315567190144e-08,5.0408036855742466e-08
7.199999999999999,-4.5625,-1.448187125774325e-09,1.0881268108775544e-10,2.732167381225281e-09,2.040882804976718e-07
7.199999999999999,-4.5,-1.0873929534582771e-10,-8.501629955581791e-11,1.5087879390307535e-08,-3.923467772892764e-09
7.199999999999999,-4.4375,4.377977980141168e-10,-3.9012876262845e-10,2.2417339096136857e-09,-1.7427530174529693e-07
7.199999999999999,-4.375,1.71477443355883e-10,-4.2719480730646353e-10,-6.696533327854581e-09,-2.554941147536738e-08
7.199999999999999,-4.3125,-3.992688679677059e-10,-1.033332031052936e-09,-9.519425248072366e-10,2.118132105266568e-07
7.199999999999999,-4.25,5.248462775497842e-11,-1.6487324006053683e-09,1.978011798797752e-08,-6.207043412587154e-08
7.199999999999999,-4.1875,2.073245880529484e-09,-2.743633098489795e-09,-8.71074679054118e-09,-1.8005862401082595e-07
7.199999999999999,-4.125,-1.036358721062669e-09,-5.021066479260483e-09,-2.727210013375725e-09,2.8475051117027306e-07
7.199999999999999,-4.0625,1.7323446288575184e-09,-8.221419794951501e-09,2.6883067105742953e-08,2.0219429686108015e-07
7.199999999999999,-4.0,2.3240246671552e-09,-1.3334186393931802e-08,2.2547077094259294e-08,1.8134028856309214e-07
7.199999999999999,-3.9375,4.55072926563993e-09,-2.1089110596728133e-08,4.955060317612947e-08,2.4150526911626e-07
7.199999999999999,-3.875,8.517850064171384e-09,-3.271567974860723e-08,5.2735235733791797e-08,1.8633182286009742e-07
7.199999999999999,-3.8125,1.1142633732363905e-08,-4.9091746917584445e-08,7.284208103364165e-08,5.943896699278639e-07
7.199999999999999,-3.75,1.762311019337659e-08,-7.294983186967308e-08,1.2703394447477478e-07,7.52599268238896e-07
7.199999999999999,-3.6875,2.7021876791710753e-08,-1.0529782198953619e-07,1.6691698956350365e-07,5.950249413189113e-07
7.199999999999999,-3.625,3.8487733888814546e-08,-1.508806307670696e-07,2.014120621396387e-07,1.27363589363938e-06
7.199999999999999,-3.5625,5.219838455916559e-08,-2.12245131886446e-07,3.2612147626842614e-07,1.7712742703679396e-06
7.199999999999999,-3.5,7.925291842236781e-08,-2.92961851444673e-07,4.2282134593563114e-07,1.849050788038653e-06
7.199999999999999,-3.4375,1.0505105280111948e-07,-3.9970439250081036e-07,5.572528247732578e-07,2.8590261411665097e-06
7.199999999999999,-3.375,1.4890952151902503e-07,-5.377810260998039e-07,7.801996135814449e-07,3.386868440813373e-06
7.199999999999999,-3.3125,2.025760044988001e-07,-7.149656128246917e-07,9.806113798749294e-07,3.790245695967087e-06
7.199999999999999,-3.25,2.714859440033912e-07,-9.397506099684261e-07,1.2539803255773307e-06,4.940798245200995e-06
7.199999999999999,-3.1875,3.5932354519596643e-07,-1.222134233258565e-06,1.5982111605250537e-06,6.190539174610876e-06
7.199999999999999,-3.125,4.7126233906902293e-07,-1.573250845848806e-06,2.0277977224036903e-06,7.638733132253606e-06
7.199999999999999,-3.0625,6.127982604964277e-07,-2.0088683577723643e-06,2.5530528020567544e-06,9.137506442158383e-06
7.199999999999999,-3.0,7.903939393261172e-07,-2.5420225696626275e-06,3.169986027673488e-06,1.0695832276752526e-05
7.199999999999999,-2.9375,1.0090465139556137e-06,-3.1925388246228925e-06,3.89003183665082e-06,1.3081208071419326e-05
7.199999999999999,-2.875,1.2766479189074698e-06,-3.981174508185803e-06,4.805137036600904e-06,1.5942816449232566e-05
7.199999999999999,-2.8125,1.6096886435307267e-06,-4.932163034515602e-06,5.882883892804891e-06,1.863556298520308e-05
7.199999999999999,-2.75,2.012008405508081e-06,-6.0748806667010324e-06,7.134582409751289e-06,2.180167908427677e-05
7.199999999999999,-2.6875,2.501511444749638e-06,-7.443153525812929e-06,8.608093778339487e-06,2.578290537780248e-05
7.199999999999999,-2.625,3.088020127800517e-06,-9.076380331901612e-06,1.0357445581976599e-05,3.0917353554649196e-05
7.199999999999999,-2.5625,3.7961921424967127e-06,-1.1022265568524925e-05,1.2472762972670637e-05,3.6767039525820167e-05
7.199999999999999,-2.5,4.647115499384347e-06,-1.3337942780453083e-05,1.495332552270412e-05,4.3217158951947e-05
7.199999999999999,-2.4375,5.665357832834728e-06,-1.608963176302769e-05,1.7874907841664012e-05,5.10598737015755e-05
7.199999999999999,-2.375,6.881478979592348e-06,-1.9358736413066513e-05,2.1335809735401057e-05,6.077818005412183e-05
7.199999999999999,-2.3125,8.33233404975986e-06,-2.324146770489588e-05,2.547218034842924e-05,7.212121284183581e-05
7.199999999999999,-2.25,1.0065501523146003e-05,-2.7853179711961884e-05,3.0350961340630533e-05,8.550408848950752e-05
7.199999999999999,-2.1875,1.2126204217338676e-05,-3.3332862472076896e-05,3.616019140961768e-05,0.00010152873423141529
7.199999999999999,-2.125,1.4585525449348213e-05,-3.9845477772804117e-05,4.3042053119557444e-05,0.00012034355502255067
7.199999999999999,-2.0625,1.7506460857283357e-05,-4.7587163065562765e-05,5.1203135787436516e-05,0.00014350144525376862
7.199999999999999,-2.0,2.0985917422777778e-05,-5.6791089970281705e-05,6.097973377627852e-05,0.00017093877694929205
7.199999999999999,-1.9375,2.5128927579318172e-05,-6.773391234032866e-05,7.257048290609802e-05,0.00020245737361967997
7.199999999999999,-1.875,3.005722778604003e-05,-8.07370030588006e-05,8.628690547873852e-05,0.0002403194174194212
7.199999999999999,-1.8125,3.591479076416049e-05,-9.618138093497874e-05,0.00010261041008352567,0.0002850874084492361
7.199999999999999,-1.75,4.288352904648074e-05,-0.00011450370202052695,0.00012192283153489303,0.0003367275724368568
7.199999999999999,-1.6875,5.1155144706022115e-05,-0.00013621638490279864,0.00014470135663813277,0.0003974754273654568
7.199999999999999,-1.625,6.0971198626247336e-05,-0.00016190436583199408,0.00017160725995557513,0.0004673897821909634
7.199999999999999,-1.5625,7.2606052200469e-05,-0.0001922392725196148,0.0002031250794120032,0.0005478111232743998
7.199999999999999,-1.5,8.636183355274774e-05,-0.00022798391393394346,0.0002400836503648751,0.0006415717432757262
7.199999999999999,-1.4375,0.0001026165084960784,-0.00027000439036639623,0.00028332154732146897,0.0007482058269374647
7.199999999999999,-1.375,0.00012177702696793136,-0.00031927276539465976,0.0003336093787320582,0.0008691007347492175
7.199999999999999,-1.3125,0.00014431768083758567,-0.00037688327417094436,0.00039195913916512115,0.0010065134326593395
7.199999999999999,-1.25,0.0001707719193635715,-0.00044404945694929976,0.00045942355781447564,0.001161244578272047
7.199999999999999,-1.1875,0.00020174562556439513,-0.0005221201981774753,0.000537114711449127,0.0013355711712286222
7.199999999999999,-1.125,0.00023791125829471238,-0.000612584649793968,0.0006263699542180534,0.0015306827604009143
7.199999999999999,-1.0625,0.0002800418698416518,-0.0007170756682171875,0.0007284500564992413,0.0017466912880435004
7.199999999999999,-1.0,0.00032896751535711755,-0.0008373813215641762,0.000844706365223491,0.0019864923124011113
7.199999999999999,-0.9375,0.0003856301654945882,-0.0009754449833944412,0.0009767615955493802,0.002251923518850951
7.199999999999999,-0.875,0.0004510627148007901,-0.0011333719726869945,0.0011261968050798599,0.0025435821977550788
7.199999999999999,-0.8125,0.0005264047661295707,-0.0013134329890165247,0.001294709370268765,0.0028629896032246194
7.199999999999999,-0.75,0.0006129013860843857,-0.001518067243749116,0.0014840705054829373,0.0032111843014073216
7.199999999999999,-0.6875,0.0007119135793149378,-0.0017498804081202135,0.0016961074079446803,0.0035895922688817805
7.199999999999999,-0.625,0.0008249148120774707,-0.0020116496276527396,0.0019327695390931598,0.004000112037392256
7.199999999999999,-0.5625,0.0009535097717015828,-0.0023063160513288328,0.0021961214126187123,0.004442870085573425
7.199999999999999,-0.5,0.0010994299886548098,-0.0026369867239681155,0.002488128299789838,0.004918312264470259
7.199999999999999,-0.4375,0.0012645258091753125,-0.0030069282564583466,0.0028109104456774947,0.00542828175633403
7.199999999999999,-0.375,0.0014507937943644966,-0.0034195604817021524,0.0031666635193315917,0.0059729952974372225
7.199999999999999,-0.3125,0.0016603587490917615,-0.0038784479679580125,0.0035575348578571475,0.006552549489850179
7.199999999999999,-0.25,0.00189548565159664,-0.00438729028373927,0.003985732205562864,0.0071674284152489776
7.199999999999999,-0.1875,0.0021585752747871195,-0.004949911872716428,0.00445346340976327,0.007817284557524395
7.199999999999999,-0.125,0.0024521685778170488,-0.005570243733965946,0.0049628927752534135,0.008502354576437554
7.199999999999999,-0.0625,0.0027789368716937962,-0.006252311664972435,0.005516257731817964,0.009222278950675289
7.199999999999999,0.0,0.0031417007942942943,-0.007000212296855435,0.006115677644087825,0.009975158968066111
7.199999999999999,0.0625,0.0035433965772047743,-0.00781809774071697,0.006763152602826228,0.010760755036185898
7.199999999999999,0.125,0.003987094869647573,-0.008710146902960805,0.007460772023611062,0.011578143294629584
7.199999999999999,0.1875,0.004475993080156157,-0.009680543804421252,0.008210420514654926,0.01242490715581468
7.199999999999999,0.25,0.0050133974339794385,-0.010733440136660027,0.009013885418087897,0.013299440985464095
7.199999999999999,0.3125,0.005602728757417144,-0.011872936803427256,0.009872850637837938,0.014199124770792437
7.199999999999999,0.375,0.006247503763709181,-0.013103038906952386,0.010788776014436952,0.01512118131661122
7.199999999999999,0.4375,0.006951325759221763,-0.01442762389951481,0.01176299830241434,0.01606349631514803
7.199999999999999,0.5,0.007717878551510973,-0.015850399553981737,0.012796713053830455,0.017021724811395522
7.199999999999999,0.5625,0.00855091489095057,-0.017374864588655045,0.01389071390383878,0.017991800856137274
7.199999999999999,0.625,0.00945421778949082,-0.019004263192931928,0.015045688160847615,0.018970375671901074
7.199999999999999,0.6875,0.010431625911056522,-0.0207415443058942,0.016262010862826415,0.019951999785004837
7.199999999999999,0.75,0.011486969147344123,-0.02258930366877604,0.01753968813397322,0.020932068020685257
7.199999999999999,0.8125,0.012624086927803174,-0.02454973996440478,0.018878519365412072,0.02190558916820695
7.199999999999999,0.875,0.013846784068020632,-0.026624611134786827,0.020277886779999088,0.022865838433840047
7.199999999999999,0.9375,0.01515882277530306,-0.028815172679389975,0.021736749169642078,0.023807414273661287
7.199999999999999,1.0,0.01656387771422589,-0.031122136376527804,0.02325381356420675,0.024724027103097956
7.199999999999999,1.0625,0.018065549470828904,-0.033545612297465194,0.024827252557529322,0.02560817777146207
7.199999999999999,1.125,0.019667284283917057,-0.03608506537677206,0.026454835785639508,0.026453992563093998
7.199999999999999,1.1875,0.021372403944033842,-0.038739267578721016,0.028134001627916072,0.02725391549550027
7.199999999999999,1.25,0.023184034487406566,-0.04150626218995555,0.02986157522257704,0.02799981558781761
7.199999999999999,1.3125,0.025105100846855972,-0.04438330233739362,0.031633978576393273,0.028685155403685325
7.199999999999999,1.375,0.027138281809455725,-0.047366844782156386,0.03344721964803771,0.029167116516221725
7.199999999999999,1.4375,0.029286003302860686,-0.05045249752055718,0.03527986814092099,0.0294776352560433
7.199999999999999,1.5,7.283063041541027e-14,-5.39047972925033e-13,-1.1159357882206677e-09,3.645703827714897e-08
7.199999999999999,1.5625,3.2988056730687276e-12,1.433381191517924e-11,1.219166989585574e-09,3.8266250612650765e-08
7.199999999999999,1.625,1.5246870432861215e-10,-5.762529342590028e-11,3.667345538360678e-09,7.496828402508982e-08
7.199999999999999,1.6875,4.6171699796815346e-10,-7.66028906973304e-11,1.05902024927218e-08,-4.99585688373827e-08
7.199999999999999,1.75,1.4762440159188372e-09,-1.848665664994087e-10,-2.5774755663121596e-09,-2.0425031266313454e-07
7.199999999999999,1.8125,1.3953255217913352e-10,-8.485961933146768e-11,-1.4941086590170016e-08,9.237769660330741e-09
7.199999999999999,1.875,-3.913918078524148e-10,2.5873747588889273e-11,-1.422754358770817e-09,1.8576510996126672e-07
7.199999999999999,1.9375,-3.8311742667218596e-11,-2.9839380966123485e-10,8.279552154988323e-09,4.210098047963129e-08
7.199999999999999,2.0,6.435522115211256e-10,-3.7169281541515886e-10,3.839868201183094e-09,-1.8057912143376598e-07
7.199999999999999,2.0625,4.416717824806682e-10,-9.49926526327971e-10,-1.4292838024232424e-08,1.1146398115613465e-07
7.199999999999999,2.125,-1.1430525415079273e-09,-1.8981599625433887e-09,1.7772865845699926e-08,2.574423110246471e-07
7.199999999999999,2.1875,2.663280013193159e-09,-3.009622134841905e-09,1.7887450853848463e-08,-1.5807271935841527e-07
7.199999999999999,2.25,1.0928788152231306e-09,-5.243084993944436e-09,-1.986224074101983e-09,-9.073783502344668e-09
7.199999999999999,2.3125,2.415002003930411e-09,-8.616358043722627e-09,1.675322791605538e-08,1.0406157535669536e-07
7.199999999999999,2.375,3.187032304730053e-09,-1.3779895141619036e-08,1.1021472845484936e-08,1.7751148995159838e-07
7.199999999999999,2.4375,3.792686109616028e-09,-2.136583535095049e-08,3.894216416000518e-08,4.117877896447908e-07
7.199999999999999,2.5,8.0548028247307e-09,-3.293011335836482e-08,6.249494655108379e-08,2.4266782006066023e-07
7.199999999999999,2.5625,1.1604554428501501e-08,-4.893915162007545e-08,6.92756416675877e-08,3.963736183720812e-07
7.199999999999999,2.625,1.6714258033179163e-08,-7.238626476002707e-08,1.1204164884759393e-07,9.485858836200123e-07
7.199999999999999,2.6875,2.5609760534450743e-08,-1.0363071192842632e-07,1.8784887712008924e-07,7.885032253795998e-07
7.199999999999999,2.75,4.019536767319032e-08,-1.4634644787681061e-07,2.106045520200439e-07,9.403366885152309e-07
7.199999999999999,2.8125,5.193532953695623e-08,-2.0457421326391945e-07,3.053909631844931e-07,1.650612640347049e-06
7.199999999999999,2.875,7.836923807125196e-08,-2.8085977210601243e-07,4.16931132063425e-07,1.6153011568320608e-06
7.199999999999999,2.9375,1.0405172104488436e-07,-3.8087152293142523e-07,5.073036077885007e-07,2.271550711085979e-06
7.199999999999999,3.0,1.4178218904481454e-07,-5.098470652609155e-07,7.008749709491724e-07,3.290309804171443e-06
7.199999999999999,3.0625,1.916610924135309e-07,-6.745926034446015e-07,9.185923333099311e-07,3.843526862112867e-06
7.199999999999999,3.125,2.5660623070855593e-07,-8.829977822533142e-07,1.1813158287132808e-06,4.6023875501788325e-06
7.199999999999999,3.1875,3.39325571002691e-07,-1.144741831743401e-06,1.4938907770822851e-06,5.524869894912854e-06
7.199999999999999,3.25,4.4334257784384157e-07,-1.4682968048351785e-06,1.8719245655773875e-06,6.831129050866025e-06
7.199999999999999,3.3125,5.733161416998644e-07,-1.8685896971404325e-06,2.3477819084405382e-06,8.548425428855921e-06
7.199999999999999,3.375,7.368153163989088e-07,-2.358341681940601e-06,2.9404777441843777e-06,9.99486111652459e-06
7.199999999999999,3.4375,9.408758597229117e-07,-2.9545288197929676e-06,3.597139548006112e-06,1.162224800310696e-05
7.199999999999999,3.5,1.1864577598996728e-06,-3.6768601462816575e-06,4.393258744572748e-06,1.4173548725793239e-05
7.199999999999999,3.5625,1.4900332027945051e-06,-4.547314209554787e-06,5.368833138730267e-06,1.7158328583732896e-05
7.199999999999999,3.625,1.8575619022409562e-06,-5.592327452716428e-06,6.53804981753936e-06,2.040547874049281e-05
7.199999999999999,3.6875,2.307289429986925e-06,-6.843510978044032e-06,7.919517981291868e-06,2.377101760853151e-05
7.199999999999999,3.75,2.8475016499024397e-06,-8.337290650084483e-06,9.509427018605798e-06,2.796055696663302e-05
7.199999999999999,3.8125,3.49596780731265e-06,-1.0116555468342447e-05,1.1414587602120996e-05,3.340864232903584e-05
7.199999999999999,3.875,4.274325100167564e-06,-1.2234338755273688e-05,1.3685507309735279e-05,3.968644807184063e-05
7.199999999999999,3.9375,5.20665622102956e-06,-1.4751886153324678e-05,1.6375393611101074e-05,4.677144563913771e-05
7.199999999999999,4.0,6.3212493015551985e-06,-1.7743731453925826e-05,1.9531938014627492e-05,5.5452514068576875e-05
7.199999999999999,4.0625,7.648148472857996e-06,-2.1298987305032324e-05,2.3306957869673184e-05,6.594308064400423e-05
7.199999999999999,4.125,9.234619035264346e-06,-2.5523298401441963e-05,2.777482309512802e-05,7.83974839917434e-05
7.199999999999999,4.1875,1.1120001359748999e-05,-3.0543848211148084e-05,3.310664336864111e-05,9.3526791997256e-05
7.199999999999999,4.25,1.3372949456344485e-05,-3.651239267307704e-05,3.946567209478502e-05,0.00011074696478274859
7.199999999999999,4.3125,1.6053210371597126e-05,-4.3608732261599115e-05,4.695001396648468e-05,0.00013125891749599106
7.199999999999999,4.375,1.924170120215507e-05,-5.20444245574736e-05,5.58730367817839e-05,0.00015652752650741064
7.199999999999999,4.4375,2.3037339969320114e-05,-6.207251856106544e-05,6.651595477991101e-05,0.00018569542877777678
7.199999999999999,4.5,2.7556195549643947e-05,-7.398489004502296e-05,7.9084965379006e-05,0.00021976573983018
7.199999999999999,4.5625,3.2922960641695864e-05,-8.812875291780431e-05,9.398667225868351e-05,0.00026046102190946385
7.199999999999999,4.625,3.9304529581979386e-05,-0.00010490043156390072,0.00011164259311768898,0.00030742591388666085
7.199999999999999,4.6875,4.687828478140699e-05,-0.00012476253721846464,0.00013241491149451612,0.00036262390683994283
7.199999999999999,4.75,5.58563935187939e-05,-0.00014824466992233165,0.00015697058147268184,0.000426847538401276
7.199999999999999,4.8125,6.649960746549222e-05,-0.000175953890862654,0.00018577085379467562,0.0004995584888130011
7.199999999999999,4.875,7.907775024312835e-05,-0.00020857818950913154,0.00021941539257430698,0.0005836257629185937
7.199999999999999,4.9375,9.392653153728059e-05,-0.0002468989112218434,0.00025872407415949983,0.0006801836641576742
7.199999999999999,5.0,0.00011141825951306583,-0.00029179022079758865,0.00030443835059401625,0.0007896250472994026
7.199999999999999,5.0625,0.00013198132536153262,-0.00034423659031945775,0.00035742720507192516,0.0009138240455479618
7.199999999999999,5.125,0.00015609666014705648,-0.0004053316312367661,0.0004186663562875115,0.0010532608802291676
7.199999999999999,5.1875,0.00018431461989747155,-0.00047628695645694774,0.0004890848151005711,0.0012095700319454394
7.199999999999999,5.25,0.00021723226203462787,-0.0005584417402599434,0.0005698626102806914,0.00138544777102112
7.199999999999999,5.3125,0.000255547446182558,-0.0006532632407906663,0.0006622657864782111,0.001580837603140317
7.199999999999999,5.375,0.00030001548534440425,-0.0007623573752600643,0.000767467310673231,0.0017967020878142392
7.199999999999999,5.4375,0.00035148086001671186,-0.0008874713373516196,0.000886853547454991,0.002035168595589276
7.199999999999999,5.5,0.00041087217877627813,-0.0010304977896356121,0.0010218633851218906,0.0022973914666151174
7.199999999999999,5.5625,0.0004792137831569482,-0.0011934774798441627,0.0011740274807818807,0.002584894560801132
7.199999999999999,5.625,0.0005576256138740132,-0.0013786048567174247,0.001344975205222032,0.002898670058437247
7.199999999999999,5.6875,0.0006473356838097022,-0.0015882246531395694,0.0015363612380865366,0.0032390932159289676
7.199999999999999,5.75,0.0007496707686348303,-0.0018248381227488342,0.001749861857213153,0.0036080933239919233
7.199999999999999,5.8125,0.0008660684159613463,-0.0020910976222950767,0.001987372903585527,0.00400706203646628
7.199999999999999,5.875,0.0009980923815830212,-0.0023898062641617562,0.002250744611771438,0.004435763079717603
7.199999999999999,5.9375,0.001147411492432776,-0.002723914735280192,0.0025418432885502273,0.004895291412995384
7.199999999999999,6.0,0.0013158227926517996,-0.0030965168006100163,0.002862656038395861,0.005386529957998931
7.199999999999999,6.0625,0.0015052434972322587,-0.0035108427419728444,0.0032151595333000937,0.005909640129875271
7.199999999999999,6.125,0.0017177177343143113,-0.003970249533775533,0.00360136105463027,0.006465245942711029
7.199999999999999,6.1875,0.0019554136290610424,-0.004478215106278188,0.004023315276138972,0.007052965392692734
7.199999999999999,6.25,0.002220632143831683,-0.005038322336777187,0.004482981728716862,0.0076725680337972335
7.199999999999999,6.3125,0.00251578634515065,-0.0056542506776059015,0.0049823862803636265,0.008324877420535337
7.199999999999999,6.375,0.002843430428877136,-0.006329755035056062,0.005523591406283779,0.009008556599948925
7.199999999999999,6.4375,0.0032062352709361225,-0.0070686531358762905,0.006108455855357242,0.00972244277340284
7.199999999999999,6.5,0.0036069874107967914,-0.007874801529066805,0.006738896752959134,0.010466263980199564
7.199999999999999,6.5625,0.004048597365056014,-0.008752081808748036,0.007416738852882188,0.011238298259872437
7.199999999999999,6.625,0.004534079767407065,-0.00970436419475397,0.008143684035443188,0.012037273795392878
7.199999999999999,6.6875,0.005066557869486413,-0.010735491391540355,0.008921398077306297,0.012861420895758258
7.199999999999999,6.75,0.005649254527070352,-0.011849245239813691,0.00975136164741297,0.013707593920138095
7.199999999999999,6.8125,0.006285478075413034,-0.01304931835772162,0.01063484731732356,0.014574186583952375
7.199999999999999,6.875,0.006978610441735797,-0.014339278703688965,0.011573134970407017,0.015458572511496627
7.199999999999999,6.9375,0.007732119946713911,-0.015722535430153645,0.012567168881260637,0.016356717401472487
7.199999999999999,7.0,0.008549506551893377,-0.017202296661863736,0.013617724645591078,0.017266008332058824
7.199999999999999,7.0625,0.009434335527412796,-0.01878153940656324,0.01472541992276799,0.018182152839314014
7.199999999999999,7.125,0.010390184042239375,-0.02046296362726907,0.01589049375050533,0.019100518933862887
7.199999999999999,7.1875,0.011420647246225962,-0.022248943314451056,0.01711298478950085,0.020017584863048832
7.199999999999999,7.25,0.012529307140926982,-0.024141493178142515,0.018392691858386434,0.02092778950483698
7.199999999999999,7.3125,0.013719733728524267,-0.026142214985241524,0.019728958477605474,0.021825823502060082
7.199999999999999,7.375,0.014995426950627666,-0.028252260367714888,0.021120919796143944,0.022706975949939867
7.199999999999999,7.4375,0.01635984870304226,-0.030472280532156358,0.022567330471347957,0.02356431795966163
7.199999999999999,7.5,0.01781634325954616,-0.03280238362583513,0.024066459541101648,0.024392250196654253
7.199999999999999,7.5625,0.019368156145679966,-0.03524208385146492,0.02561636174592974,0.025185367681201498
7.199999999999999,7.625,0.021018388477787378,-0.03779028102953979,0.027214630501251835,0.02593627197123194
7.199999999999999,7.6875,0.022769984958336445,-0.04044519455074974,0.02885839574233373,0.026475754785433736
7.199999999999999,7.75,0.024625687945579094,-0.04320435013330851,0.030524099849431052,0.02682677664168054
7.199999999999999,7.8125,3.6463887465032485e-14,-2.733924198139448e-13,1.212424993735084e-09,-3.953818472623993e-08
7.199999999999999,7.875,-1.288802398136113e-12,-1.8087198405680738e-11,-1.2548335148743206e-09,-3.941408754926101e-08
7.199999999999999,7.9375,-1.5681772547182504e-10,5.153877324914902e-11,-3.7143359499225426e-09,-7.497526555155787e-08
7.3,-8.0,-4.6558079613845393e-10,6.002531804938371e-11,-1.0626741708819054e-08,5.146634052266563e-08
7.3,-7.9375,-1.4851604390742068e-09,1.4177020668526552e-10,2.7189566154106615e-09,2.0841444481334293e-07
7.3,-7.875,-1.2571121921212125e-10,-1.2974343821525736e-11,1.542506389284881e-08,-6.551019282596826e-09
7.3,-7.8125,4.4297254753189463e-10,-2.3180513064602337e-10,1.9000792050860582e-09,-1.8206162977207896e-07
7.3,-7.75,1.1179868142363603e-10,-1.3240603058406464e-10,-7.332639828661058e-09,-3.115579261248058e-08
7.3,-7.6875,-4.736074310507377e-10,-4.679751031133605e-10,-1.9943948714740145e-09,1.9736328304986728e-07
7.3,-7.625,-1.375006775106158e-10,-6.368043592441808e-10,1.733777055257235e-08,-8.009491914151567e-08
7.3,-7.5625,1.6936138880208063e-09,-9.830303238089755e-10,-1.2006259764163474e-08,-2.03334884929518e-07
7.3,-7.5,-1.63828314803105e-09,-2.034910712156446e-09,-8.0790900636174e-09,2.3934839532557817e-07
7.3,-7.4375,6.837276300686312e-10,-3.3270944332919328e-09,1.7912289651533797e-08,1.3573816737277866e-07
7.3,-7.375,6.007530584106746e-10,-5.526765017860313e-09,8.888180857979933e-09,8.991319866424874e-08
7.3,-7.3125,1.7947502373161228e-09,-8.946148127852993e-09,2.915143948456489e-08,1.0565364583214887e-07
7.3,-7.25,4.244682993981286e-09,-1.4261757885769555e-08,2.209488658699854e-08,-3.4133158521854057e-09
7.3,-7.1875,4.5566110606909405e-09,-2.1684937873134302e-08,2.8724775003041714e-08,3.344737251609331e-07
7.3,-7.125,7.8352798693615e-09,-3.301489873153152e-08,6.390410223211518e-08,4.054857445368043e-07
7.3,-7.0625,1.2544623839705338e-08,-4.8239329475396886e-08,7.941049307014225e-08,1.533733353653588e-07
7.3,-7.0,1.776159150312928e-08,-7.068142737765015e-08,8.307576915278503e-08,6.816110484919591e-07
7.3,-6.9375,2.2929094983803466e-08,-1.0134214190049562e-07,1.6461187413163714e-07,9.961940641289857e-07
7.3,-6.875,3.8338075769583924e-08,-1.4191152516995764e-07,2.0760002716890824e-07,8.84522041388891e-07
7.3,-6.8125,4.8879098379916996e-08,-1.96774520566656e-07,2.751771293052485e-07,1.6497593389175336e-06
