t,x,u
7.199999999999999,-0.75,0.0006129013860843857
7.199999999999999,-0.6875,0.0007119135793149378
7.199999999999999,-0.625,0.0008249148120774707
7.199999999999999,-0.5625,0.0009535097717015828
7.199999999999999,-0.5,0.0010994299886548098
7.199999999999999,-0.4375,0.0012645258091753125
7.199999999999999,-0.375,0.0014507937943644966
7.199999999999999,-0.3125,0.0016603587490917615
7.199999999999999,-0.25,0.00189548565159664
7.199999999999999,-0.1875,0.0021585752747871195
7.199999999999999,-0.125,0.0024521685778170488
7.199999999999999,-0.0625,0.0027789368716937962
7.199999999999999,0.0,0.0031417007942942943
7.199999999999999,0.0625,0.0035433965772047743
7.199999999999999,0.125,0.003987094869647573
7.199999999999999,0.1875,0.004475993080156157
7.199999999999999,0.25,0.0050133974339794385
7.199999999999999,0.3125,0.005602728757417144
7.199999999999999,0.375,0.006247503763709181
7.199999999999999,0.4375,0.006951325759221763
7.199999999999999,0.5,0.007717878551510973
7.199999999999999,0.5625,0.00855091489095057
7.199999999999999,0.625,0.00945421778949082
7.199999999999999,0.6875,0.010431625911056522
7.199999999999999,0.75,0.011486969147344123
7.199999999999999,0.8125,0.012624086927803174
7.199999999999999,0.875,0.013846784068020632
7.199999999999999,0.9375,0.01515882277530306
7.199999999999999,1.0,0.01656387771422589
7.199999999999999,1.0625,0.018065549470828904
7.199999999999999,1.125,0.019667284283917057
7.199999999999999,1.1875,0.021372403944033842
7.199999999999999,1.25,0.023184034487406566
7.199999999999999,1.3125,0.025105100846855972
7.199999999999999,1.375,0.027138281809455725
7.199999999999999,1.4375,0.029286003302860686
7.199999999999999,1.5,7.283063041541027e-14
7.199999999999999,1.5625,3.2988056730687276e-12
7.199999999999999,1.625,1.5246870432861215e-10
7.199999999999999,1.6875,4.6171699796815346e-10
7.199999999999999,1.75,1.4762440159188372e-09
7.199999999999999,1.8125,1.3953255217913352e-10
7.199999999999999,1.875,-3.913918078524148e-10
7.199999999999999,1.9375,-3.8311742667218596e-11
7.199999999999999,2.0,6.435522115211256e-10
7.199999999999999,2.0625,4.416717824806682e-10
7.199999999999999,2.125,-1.1430525415079273e-09
7.199999999999999,2.1875,2.663280013193159e-09
7.199999999999999,2.25,1.0928788152231306e-09
7.199999999999999,2.3125,2.415002003930411e-09
7.199999999999999,2.375,3.187032304730053e-09
7.199999999999999,2.4375,3.792686109616028e-09
7.199999999999999,2.5,8.0548028247307e-09
7.199999999999999,2.5625,1.1604554428501501e-08
7.199999999999999,2.625,1.6714258033179163e-08
7.199999999999999,2.6875,2.5609760534450743e-08
7.199999999999999,2.75,4.019536767319032e-08
7.199999999999999,2.8125,5.193532953695623e-08
7.199999999999999,2.875,7.836923807125196e-08
7.199999999999999,2.9375,1.0405172104488436e-07
7.199999999999999,3.0,1.4178218904481454e-07
7.199999999999999,3.0625,1.916610924135309e-07
7.199999999999999,3.125,2.5660623070855593e-07
7.199999999999999,3.1875,3.39325571002691e-07
7.199999999999999,3.25,4.4334257784384157e-07
7.199999999999999,3.3125,5.733161416998644e-07
7.199999999999999,3.375,7.368153163989088e-07
7.199999999999999,3.4375,9.408758597229117e-07
7.199999999999999,3.5,1.1864577598996728e-06
7.199999999999999,3.5625,1.4900332027945051e-06
7.199999999999999,3.625,1.8575619022409562e-06
7.199999999999999,3.6875,2.307289429986925e-06
7.199999999999999,3.75,2.8475016499024397e-06
7.199999999999999,3.8125,3.49596780731265e-06
7.199999999999999,3.875,4.274325100167564e-06
7.199999999999999,3.9375,5.20665622102956e-06
7.199999999999999,4.0,6.3212493015551985e-06
7.199999999999999,4.0625,7.648148472857996e-06
7.199999999999999,4.125,9.234619035264346e-06
7.199999999999999,4.1875,1.1120001359748999e-05
7.199999999999999,4.25,1.3372949456344485e-05
7.199999999999999,4.3125,1.6053210371597126e-05
7.199999999999999,4.375,1.924170120215507e-05
7.199999999999999,4.4375,2.3037339969320114e-05
7.199999999999999,4.5,2.7556195549643947e-05
7.199999999999999,4.5625,3.2922960641695864e-05
7.199999999999999,4.625,3.9304529581979386e-05
7.199999999999999,4.6875,4.687828478140699e-05
7.199999999999999,4.75,5.58563935187939e-05
7.199999999999999,4.8125,6.649960746549222e-05
7.199999999999999,4.875,7.907775024312835e-05
7.199999999999999,4.9375,9.392653153728059e-05
7.199999999999999,5.0,0.00011141825951306583
7.199999999999999,5.0625,0.00013198132536153262
7.199999999999999,5.125,0.00015609666014705648
7.199999999999999,5.1875,0.00018431461989747155
7.199999999999999,5.25,0.00021723226203462787
7.199999999999999,5.3125,0.000255547446182558
7.199999999999999,5.375,0.00030001548534440425
7.199999999999999,5.4375,0.00035148086001671186
7.199999999999999,5.5,0.00041087217877627813
7.199999999999999,5.5625,0.0004792137831569482
7.199999999999999,5.625,0.0005576256138740132
7.199999999999999,5.6875,0.0006473356838097022
7.199999999999999,5.75,0.0007496707686348303
7.199999999999999,5.8125,0.0008660684159613463
7.199999999999999,5.875,0.0009980923815830212
7.199999999999999,5.9375,0.001147411492432776
7.199999999999999,6.0,0.0013158227926517996
7.199999999999999,6.0625,0.0015052434972322587
7.199999999999999,6.125,0.0017177177343143113
7.199999999999999,6.1875,0.0019554136290610424
7.199999999999999,6.25,0.002220632143831683
7.199999999999999,6.3125,0.00251578634515065
7.199999999999999,6.375,0.002843430428877136
7.199999999999999,6.4375,0.0032062352709361225
7.199999999999999,6.5,0.0036069874107967914
7.199999999999999,6.5625,0.004048597365056014
7.199999999999999,6.625,0.004534079767407065
7.199999999999999,6.6875,0.005066557869486413
7.199999999999999,6.75,0.005649254527070352
7.199999999999999,6.8125,0.006285478075413034
7.199999999999999,6.875,0.006978610441735797
7.199999999999999,6.9375,0.007732119946713911
7.199999999999999,7.0,0.008549506551893377
7.199999999999999,7.0625,0.009434335527412796
7.199999999999999,7.125,0.010390184042239375
7.199999999999999,7.1875,0.011420647246225962
7.199999999999999,7.25,0.012529307140926982
7.199999999999999,7.3125,0.013719733728524267
7.199999999999999,7.375,0.014995426950627666
7.199999999999999,7.4375,0.01635984870304226
7.199999999999999,7.5,0.01781634325954616
7.199999999999999,7.5625,0.019368156145679966
7.199999999999999,7.625,0.021018388477787378
7.199999999999999,7.6875,0.022769984958336445
7.199999999999999,7.75,0.024625687945579094
7.199999999999999,7.8125,3.6463887465032485e-14
7.199999999999999,7.875,-1.288802398136113e-12
7.199999999999999,7.9375,-1.5681772547182504e-10
7.3,-8.0,-4.6558079613845393e-10
7.3,-7.9375,-1.4851604390742068e-09
7.3,-7.875,-1.2571121921212125e-10
7.3,-7.8125,4.4297254753189463e-10
7.3,-7.75,1.1179868142363603e-10
7.3,-7.6875,-4.736074310507377e-10
7.3,-7.625,-1.375006775106158e-10
7.3,-7.5625,1.6936138880208063e-09
7.3,-7.5,-1.63828314803105e-09
7.3,-7.4375,6.837276300686312e-10
7.3,-7.375,6.007530584106746e-10
7.3,-7.3125,1.7947502373161228e-09
7.3,-7.25,4.244682993981286e-09
7.3,-7.1875,4.5566110606909405e-09
7.3,-7.125,7.8352798693615e-09
7.3,-7.0625,1.2544623839705338e-08
7.3,-7.0,1.776159150312928e-08
7.3,-6.9375,2.2929094983803466e-08
7.3,-6.875,3.8338075769583924e-08
7.3,-6.8125,4.8879098379916996e-08
7.3,-6.75,7.273521693273999e-08
7.3,-6.6875,1.0060659144661699e-07
7.3,-6.625,1.3656742331447091e-07
7.3,-6.5625,1.827239887453036e-07
7.3,-6.5,2.423139727203427e-07
7.3,-6.4375,3.19138899529392e-07
7.3,-6.375,4.166759998980307e-07
7.3,-6.3125,5.373781775674935e-07
7.3,-6.25,6.857421549488762e-07
7.3,-6.1875,8.743166142743952e-07
7.3,-6.125,1.1025455635971237e-06
7.3,-6.0625,1.3830459542063522e-06
7.3,-6.0,1.7193179321917107e-06
7.3,-5.9375,2.128734012479816e-06
7.3,-5.875,2.623804405715857e-06
7.3,-5.8125,3.21849008177999e-06
7.3,-5.75,3.9311017489274125e-06
7.3,-5.6875,4.7835877589746945e-06
7.3,-5.625,5.805704062139538e-06
7.3,-5.5625,7.021544537050284e-06
7.3,-5.5,8.476755807118597e-06
7.3,-5.4375,1.0203982322667948e-05
7.3,-5.375,1.2264170970457955e-05
7.3,-5.3125,1.4720042667823452e-05
7.3,-5.25,1.7642724073826943e-05
7.3,-5.1875,2.1117812755155896e-05
7.3,-5.125,2.5257778462919878e-05
7.3,-5.0625,3.017505839324197e-05
7.3,-5.0,3.601869118255441e-05
7.3,-4.9375,4.2957118216002677e-05
7.3,-4.875,5.1171055380216934e-05
7.3,-4.8125,6.090087059425209e-05
7.3,-4.75,7.239724472356268e-05
7.3,-4.6875,8.595963667806794e-05
7.3,-4.625,0.00010192460129967995
7.3,-4.5625,0.00012067929931704191
7.3,-4.5,0.00014265386700332283
7.3,-4.4375,0.00016835352178966312
7.3,-4.375,0.00019831486719898428
7.3,-4.3125,0.0002331586904425753
7.3,-4.25,0.00027356844733046615
7.3,-4.1875,0.00032030520820244823
7.3,-4.125,0.00037420589011555316
7.3,-4.0625,0.00043619260797145287
7.3,-4.0,0.0005072698814495569
7.3,-3.9375,0.000588542147151816
7.3,-3.875,0.0006812104641957945
7.3,-3.8125,0.0007865645563429613
7.3,-3.75,0.0009060108473084583
7.3,-3.6875,0.0010410553889697582
7.3,-3.625,0.0011933171032020712
7.3,-3.5625,0.001364525368032013
7.3,-3.5,0.0015565255565614111
7.3,-3.4375,0.0017712724043383588
7.3,-3.375,0.002010850658773114
7.3,-3.3125,0.002277445570193562
7.3,-3.25,0.0025733642424723147
7.3,-3.1875,0.002901032774342796
7.3,-3.125,0.0032629810722298314
7.3,-3.0625,0.00366185591846635
7.3,-3.0,0.00410040548540111
7.3,-2.9375,0.004581476711259025
7.3,-2.875,0.005108014879966649
7.3,-2.8125,0.005683059150212777
7.3,-2.75,0.006309710703460092
7.3,-2.6875,0.0069911665786837746
7.3,-2.625,0.007730661266031474
7.3,-2.5625,0.00853149420234936
7.3,-2.5,0.00939699540513042
7.3,-2.4375,0.010330524139674557
7.3,-2.375,0.011335434717177587
7.3,-2.3125,0.012415097397285926
7.3,-2.25,0.013572828177485785
7.3,-2.1875,0.014811927218866816
7.3,-2.125,0.01613561771711358
7.3,-2.0625,0.017547044640948015
7.3,-2.0,0.019049242899305777
7.3,-1.9375,0.020645133276198983
7.3,-1.875,1.815214645262131e-14
7.3,-1.8125,-3.1863400806741993e-13
7.3,-1.75,1.6277645897844195e-10
7.3,-1.6875,4.737220615780302e-10
7.3,-1.625,1.5045980572558904e-09
7.3,-1.5625,1.3693768341482837e-10
7.3,-1.5,-4.3775283398161946e-10
7.3,-1.4375,-6.479294878403152e-11
7.3,-1.375,5.499571908984535e-10
7.3,-1.3125,3.1431091063183203e-10
7.3,-1.25,-1.3396586062697224e-09
7.3,-1.1875,2.2562978707618697e-09
7.3,-1.125,4.27459928564744e-10
7.3,-1.0625,1.3096490003583483e-09
7.3,-1.0,1.3978026791594544e-09
7.3,-0.9375,9.40334532462117e-10
7.3,-0.875,3.7178152501038397e-09
7.3,-0.8125,5.001574682195198e-09
7.3,-0.75,7.066392138099786e-09
7.3,-0.6875,1.1473475058920712e-08
7.3,-0.625,1.9926939293091195e-08
7.3,-0.5625,2.3553024502964703e-08
7.3,-0.5,3.9014333957920755e-08
7.3,-0.4375,5.032405142602059e-08
7.3,-0.375,6.933437607381521e-08
7.3,-0.3125,9.514697435486497e-08
7.3,-0.25,1.2948424635284006e-07
7.3,-0.1875,1.7374542868320297e-07
7.3,-0.125,2.2938436025632392e-07
7.3,-0.0625,2.9964439413054933e-07
7.3,0.0,3.8955394313089364e-07
7.3,0.0625,5.036269537517235e-07
7.3,0.125,6.398834236087669e-07
7.3,0.1875,8.111644999309053e-07
7.3,0.25,1.0193185739082455e-06
7.3,0.3125,1.2778577244410005e-06
7.3,0.375,1.589307640076365e-06
7.3,0.4375,1.964548698774049e-06
7.3,0.5,2.417410362887118e-06
7.3,0.5625,2.962263999595205e-06
7.3,0.625,3.6160438779686555e-06
7.3,0.6875,4.395196806186719e-06
7.3,0.75,5.330530636601938e-06
7.3,0.8125,6.441909459656281e-06
7.3,0.875,7.774772977184319e-06
7.3,0.9375,9.361146522710029e-06
7.3,1.0,1.1248807841493513e-05
7.3,1.0625,1.3498223002283982e-05
7.3,1.125,1.617923666380472e-05
7.3,1.1875,1.9363653340750964e-05
7.3,1.25,2.3155356378812275e-05
7.3,1.3125,2.7659568588661587e-05
7.3,1.375,3.300479610003626e-05
7.3,1.4375,3.93560781632718e-05
7.3,1.5,4.687352477120155e-05
7.3,1.5625,5.576882416299944e-05
7.3,1.625,6.627316476245926e-05
7.3,1.6875,7.865740046131275e-05
7.3,1.75,9.322563587481347e-05
7.3,1.8125,0.00011033124046762322
7.3,1.875,0.00013035351402806983
7.3,1.9375,0.00015374952835092714
7.3,2.0,0.0001810106838586456
7.3,2.0625,0.00021269295656684006
7.3,2.125,0.00024941095459843354
7.3,2.1875,0.0002918485774048851
7.3,2.25,0.0003407588243419801
7.3,2.3125,0.00039697480430134213
7.3,2.375,0.00046140120341112145
7.3,2.4375,0.0005350252239856579
7.3,2.5,0.0006189323586998641
7.3,2.5625,0.0007142855471354154
7.3,2.625,0.0008223488346662394
7.3,2.6875,0.0009444800063377057
7.3,2.75,0.001082137946805048
7.3,2.8125,0.0012368817359624945
7.3,2.875,0.00141038016804175
7.3,2.9375,0.001604393853301772
7.3,3.0,0.0018208053044394823
7.3,3.0625,0.0020615979490476305
7.3,3.125,0.0023288571511748263
7.3,3.1875,0.0026247832827027
7.3,3.25,0.00295167315396061
7.3,3.3125,0.003311930458651663
7.3,3.375,0.0037080602827457287
7.3,3.4375,0.0041426602943418905
7.3,3.5,0.004618413658185605
7.3,3.5625,0.005138107669400302
7.3,3.625,0.005704584174265059
7.3,3.6875,0.006320781345753382
7.3,3.75,0.006989686180716437
7.3,3.8125,0.0077143464640150455
7.3,3.875,0.00849784904954426
7.3,3.9375,0.009343326936907342
7.3,4.0,0.010253910620017695
7.3,4.0625,0.011232767031617338
7.3,4.125,0.012283028462446471
7.3,4.1875,0.013407817978529815
7.3,4.25,0.01461021570426009
7.3,4.3125,0.015893249376494306
7.3,4.375,0.017259860075616293
7.3,4.4375,8.999745393367675e-15
7.3,4.5,2.2906676555578542e-12
7.3,4.5625,-1.6799733826289298e-10
7.3,4.625,-4.797293118308232e-10
7.3,4.6875,-1.5182237689259637e-09
7.3,4.75,-1.3408218979549247e-10
7.3,4.8125,4.643259110537201e-10
7.3,4.875,8.77833361556668e-11
7.3,4.9375,-4.816497201076686e-10
7.3,5.0,-2.0319751437014588e-10
7.3,5.0625,1.5357277671768088e-09
7.3,5.125,-1.8621825192965957e-09
7.3,5.1875,2.6401622554850235e-10
7.3,5.25,-1.0662676297457097e-10
7.3,5.3125,6.368510718779419e-10
7.3,5.375,2.423894196468268e-09
7.3,5.4375,1.6574170369487717e-09
7.3,5.5,3.4680223692795664e-09
7.3,5.5625,5.89649765125877e-09
7.3,5.625,8.129399736711562e-09
7.3,5.6875,9.127724714952379e-09
7.3,5.75,1.8669594897824382e-08
7.3,5.8125,2.1472011890733e-08
7.3,5.875,3.499330561429481e-08
7.3,5.9375,4.935843925246708e-08
7.3,6.0,6.782919831360701e-08
7.3,6.0625,9.156730620962783e-08
7.3,6.125,1.2260817483511488e-07
7.3,6.1875,1.638730524611276e-07
7.3,6.25,2.1684392267906638e-07
7.3,6.3125,2.8252397843431254e-07
7.3,6.375,3.633043424433602e-07
7.3,6.4375,4.69288622989561e-07
7.3,6.5,5.972733619075132e-07
7.3,6.5625,7.566482948806463e-07
7.3,6.625,9.470437272174337e-07
7.3,6.6875,1.1814516098773709e-06
7.3,6.75,1.4672801600112972e-06
7.3,6.8125,1.8120775210350715e-06
7.3,6.875,2.2269229596749707e-06
7.3,6.9375,2.7249054435074527e-06
7.3,7.0,3.325218264627061e-06
7.3,7.0625,4.039521768028909e-06
7.3,7.125,4.898410361942052e-06
7.3,7.1875,5.91654364259786e-06
7.3,7.25,7.133523263022634e-06
7.3,7.3125,8.586954148598336e-06
7.3,7.375,1.031752631906746e-05
7.3,7.4375,1.2375874265294073e-05
7.3,7.5,1.483216877572191e-05
7.3,7.5625,1.7750712002911895e-05
7.3,7.625,2.122362265578881e-05
7.3,7.6875,2.5353820342882694e-05
7.3,7.75,3.0246229827946003e-05
7.3,7.8125,3.605473866320763e-05
7.3,7.875,4.293082657524927e-05
7.3,7.9375,5.106231923593385e-05
7.4,-8.0,6.065864043808267e-05
7.4,-7.9375,7.196468358161567e-05
7.4,-7.875,8.52516484666499e-05
7.4,-7.8125,0.00010084740002040682
7.4,-7.75,0.00011909274199062292
7.4,-7.6875,0.00014039215452420206
7.4,-7.625,0.00016519172484401323
7.4,-7.5625,0.00019399314487478225
7.4,-7.5,0.00022735124253528416
7.4,-7.4375,0.0002658819981462557
7.4,-7.375,0.0003102600317927695
7.4,-7.3125,0.00036123451252489946
7.4,-7.25,0.00041962636292458555
7.4,-7.1875,0.00048631979243132784
7.4,-7.125,0.0005622902107467742
7.4,-7.0625,0.0006485872552917799
7.4,-7.0,0.0007463483769818702
7.4,-6.9375,0.0008567972973461402
7.4,-6.875,0.000981249563791614
7.4,-6.8125,0.001121107731838128
7.4,-6.75,0.0012778822883059704
7.4,-6.6875,0.0014531647245225182
7.4,-6.625,0.001648649732214777
7.4,-6.5625,0.0018661351941011567
7.4,-6.5,0.002107507919405255
7.4,-6.4375,0.002374761581657739
7.4,-6.375,0.0026699823965171954
7.4,-6.3125,0.0029953506661369866
7.4,-6.25,0.00335314354619394
7.4,-6.1875,0.003745734985596258
7.4,-6.125,0.0041755680730874295
7.4,-6.0625,0.004645194345780396
7.4,-6.0,0.005157218895199739
7.4,-5.9375,0.005714334045951397
7.4,-5.875,0.006319291916824732
7.4,-5.8125,0.006974907231697192
7.4,-5.75,0.007684031134951835
7.4,-5.6875,0.008449577192706503
7.4,-5.625,0.009274459109253314
7.4,-5.5625,0.010161635686996948
7.4,-5.5,0.011114058328146353
7.4,-5.4375,0.01213467316474498
7.4,-5.375,0.01322640133329496
7.4,-5.3125,0.014392137959080356
7.4,-5.25,4.361094818605693e-15
7.4,-5.1875,-4.190314761842728e-12
7.4,-5.125,1.737010535407535e-10
7.4,-5.0625,4.870245318144839e-10
7.4,-5.0,1.5349732040981223e-09
7.4,-4.9375,1.3898493467223716e-10
7.4,-4.875,-4.723272328810424e-10
7.4,-4.8125,-7.052231021376087e-11
7.4,-4.75,4.987046331450529e-10
7.4,-4.6875,2.6365698513330926e-10
7.4,-4.625,-1.3997540349031112e-09
7.4,-4.5625,2.088516137810359e-09
7.4,-4.5,1.6388918000487251e-10
7.4,-4.4375,8.611708290917619e-10
7.4,-4.375,6.544114972140136e-10
7.4,-4.3125,-2.8612634483948796e-10
7.4,-4.25,1.844856628574476e-09
7.4,-4.1875,2.063056198098323e-09
7.4,-4.125,2.751658567667903e-09
7.4,-4.0625,4.973151584986013e-09
7.4,-4.0,1.040307034960719e-08
7.4,-3.9375,1.0045190929064418e-08
7.4,-3.875,1.9957918373503247e-08
7.4,-3.8125,2.392143030882643e-08
7.4,-3.75,3.320788580229994e-08
7.4,-3.6875,4.634673217429608e-08
7.4,-3.625,6.435947993987945e-08
7.4,-3.5625,8.790307481909565e-08
7.4,-3.5,1.1704269300971681e-07
7.4,-3.4375,1.5433823652433176e-07
7.4,-3.375,2.0316745982795759e-07
7.4,-3.3125,2.6652950121941466e-07
7.4,-3.25,3.406769140124055e-07
7.4,-3.1875,4.3619171283260094e-07
7.4,-3.125,5.524196812767279e-07
7.4,-3.0625,7.000275600577144e-07
7.4,-3.0,8.780381663409109e-07
7.4,-2.9375,1.0931349407605762e-06
7.4,-2.875,1.354540595799314e-06
7.4,-2.8125,1.6707794127934772e-06
7.4,-2.75,2.0520602605766936e-06
7.4,-2.6875,2.506794436279991e-06
7.4,-2.625,3.0560058569550907e-06
7.4,-2.5625,3.708064030660818e-06
7.4,-2.5,4.494692207923645e-06
7.4,-2.4375,5.431485727958041e-06
7.4,-2.375,6.54642795219762e-06
7.4,-2.3125,7.877166692149551e-06
7.4,-2.25,9.465644044096e-06
7.4,-2.1875,1.1351989584462707e-05
7.4,-2.125,1.3601632935886232e-05
7.4,-2.0625,1.6275777279042836e-05
7.4,-2.0,1.945138741574204e-05
7.4,-1.9375,2.3234178632244862e-05
7.4,-1.875,2.771561869502337e-05
7.4,-1.8125,3.302934307033989e-05
7.4,-1.75,3.9316717166365533e-05
7.4,-1.6875,4.674782389288423e-05
7.4,-1.625,5.5512544772234884e-05
7.4,-1.5625,6.583589157968528e-05
7.4,-1.5,7.795423564442572e-05
7.4,-1.4375,9.216506108788991e-05
7.4,-1.375,0.0001087835090936018
7.4,-1.3125,0.00012817121105296314
7.4,-1.25,0.00015072944669194954
7.4,-1.1875,0.0001769087976818129
7.4,-1.125,0.0002072087316417892
7.4,-1.0625,0.0002421870146707139
7.4,-1.0,0.00028245162132768675
7.4,-0.9375,0.00032867031983449535
7.4,-0.875,0.0003815863217034726
7.4,-0.8125,0.0004419972546567952
7.4,-0.75,0.0005107787070911807
7.4,-0.6875,0.0005888768713919745
7.4,-0.625,0.0006773157597995683
7.4,-0.5625,0.0007771973669245397
7.4,-0.5,0.0008897109363203148
7.4,-0.4375,0.0010161167431968904
7.4,-0.375,0.0011577760751964317
7.4,-0.3125,0.001316132327806127
7.4,-0.25,0.0014927126868451573
7.4,-0.1875,0.0016891442199401807
7.4,-0.125,0.001907135150039957
7.4,-0.0625,0.0021484892266095956
7.4,0.0,0.0024151019088346215
7.4,0.0625,0.0027089547827958693
7.4,0.125,0.0030321111666299777
7.4,0.1875,0.0033867382463355494
7.4,0.25,0.003775060507280187
7.4,0.3125,0.004199406923067361
7.4,0.375,0.004662167067754644
7.4,0.4375,0.0051658065456871155
7.4,0.5,0.005712852013706679
7.4,0.5625,0.00630590185560459
7.4,0.625,0.006947584485521394
7.4,0.6875,0.007640601915322204
7.4,0.75,0.00838766515464881
7.4,0.8125,0.009191524302097936
7.4,0.875,0.01005494475002855
7.4,0.9375,0.010980699469959082
7.4,1.0,0.011971545050714474
7.4,1.0625,2.185751579730777e-15
7.4,1.125,6.184330825220741e-12
7.4,1.1875,-1.79247061637966e-10
7.4,1.25,-4.937771858060103e-10
7.4,1.3125,-1.549991468507983e-09
7.4,1.375,-1.395383808500128e-10
7.4,1.4375,4.902322991995334e-10
7.4,1.5,7.642653176986869e-11
7.4,1.5625,-4.665673403181358e-10
7.4,1.625,-2.2265866927995148e-10
7.4,1.6875,1.4636757361685682e-09
7.4,1.75,-1.936883819997348e-09
7.4,1.8125,9.964296054931765e-11
7.4,1.875,-3.910781698479582e-10
7.4,1.9375,1.6001669433940435e-10
7.4,2.0,1.670976385037548e-09
7.4,2.0625,4.000854092467421e-10
7.4,2.125,1.5625056248858016e-09
7.4,2.1875,2.8762315862351784e-09
7.4,2.25,3.730166370230492e-09
7.4,2.3125,2.749540206625767e-09
7.4,2.375,9.370518139206752e-09
7.4,2.4375,8.32770408187855e-09
7.4,2.5,1.6597643009985674e-08
7.4,2.5625,2.4011923255295997e-08
7.4,2.625,3.335203729859515e-08
7.4,2.6875,4.522208491009039e-08
7.4,2.75,6.090829612892534e-08
7.4,2.8125,8.294766648542229e-08
7.4,2.875,1.1144986017397329e-07
7.4,2.9375,1.4664224814997517e-07
7.4,3.0,1.8961023526276044e-07
7.4,3.0625,2.4893588884689066e-07
7.4,3.125,3.1983898829412993e-07
7.4,3.1875,4.0973559328749687e-07
7.4,3.25,5.158704009244897e-07
7.4,3.3125,6.485942420919599e-07
7.4,3.375,8.122803504262421e-07
7.4,3.4375,1.010551352015332e-06
7.4,3.5,1.2502103119149677e-06
7.4,3.5625,1.5390443887375316e-06
7.4,3.625,1.8899507772118795e-06
7.4,3.6875,2.307269465512407e-06
7.4,3.75,2.8126650200299697e-06
7.4,3.8125,3.4101360790461666e-06
7.4,3.875,4.1266329066091956e-06
7.4,3.9375,4.984933137330838e-06
7.4,4.0,6.007459836698814e-06
7.4,4.0625,7.224097763020021e-06
7.4,4.125,8.679355861393456e-06
7.4,4.1875,1.0408625969279828e-05
7.4,4.25,1.2469306792092794e-05
7.4,4.3125,1.492421523252574e-05
7.4,4.375,1.7831472833684803e-05
7.4,4.4375,2.129126772783263e-05
7.4,4.5,2.539284970611011e-05
7.4,4.5625,3.0253740551558495e-05
7.4,4.625,3.6002329017348345e-05
7.4,4.6875,4.279225422683386e-05
7.4,4.75,5.0791977614331185e-05
7.4,4.8125,6.0213615294110734e-05
7.4,4.875,7.12693326282432e-05
7.4,4.9375,8.422018191367453e-05
7.4,5.0,9.935357722754001e-05
7.4,5.0625,0.00011699639342307999
7.4,5.125,0.0001375118052044516
7.4,5.1875,0.00016130596853719537
7.4,5.25,0.00018882563894780102
7.4,5.3125,0.00022057239347972324
7.4,5.375,0.00025710006878001956
7.4,5.4375,0.0002990055487738369
7.4,5.5,0.00034695618748667445
7.4,5.5625,0.0004016725519310066
7.4,5.625,0.00046394184796383353
7.4,5.6875,0.0005346166596643109
7.4,5.75,0.0006146199266676561
7.4,5.8125,0.0007049411491990981
7.4,5.875,0.0008066568096837257
7.4,5.9375,0.0009209050637583871
7.4,6.0,0.001048907811512026
7.4,6.0625,0.001191972353906251
7.4,6.125,0.0013514769876946109
7.4,6.1875,0.0015288922625991547
7.4,6.25,0.0017257665839105624
7.4,6.3125,0.0019437303122324112
7.4,6.375,0.00218450011554594
7.4,6.4375,0.0024498815363709348
7.4,6.5,0.0027417437653342036
7.4,6.5625,0.0030620623271192943
7.4,6.625,0.0034128659430309044
7.4,6.6875,0.0037962741470841527
7.4,6.75,0.004214474554753947
7.4,6.8125,0.004669727797149553
7.4,6.875,0.005164347021353002
7.4,6.9375,0.0057007268502502345
7.4,7.0,0.006281286871756955
7.4,7.0625,0.006908520926559622
7.4,7.125,0.00758495117683769
7.4,7.1875,0.00831313210444852
7.4,7.25,0.009095640707554045
7.4,7.3125,0.009935077440485218
7.4,7.375,9.870576578308032e-16
7.4,7.4375,-8.130773831993565e-12
7.4,7.5,1.8496065790074567e-10
7.4,7.5625,5.009429537849996e-10
7.4,7.625,1.5658974672483339e-09
7.4,7.6875,1.424137474614895e-10
7.4,7.75,-5.020642790398711e-10
7.4,7.8125,-6.923622786203509e-11
7.4,7.875,4.6346942950137304e-10
7.4,7.9375,2.4150781374743246e-10
7.5,-8.0,-1.408478500497523e-09
7.5,-7.9375,2.014588162957409e-09
7.5,-7.875,6.168365818126631e-11
7.5,-7.8125,6.830876975172373e-10
7.5,-7.75,3.520114755239945e-10
7.5,-7.6875,-8.104022730659466e-10
7.5,-7.625,1.0572846764755894e-09
7.5,-7.5625,7.736312146455759e-10
7.5,-7.5,8.81088535464869e-10
7.5,-7.4375,2.0408640610813933e-09
7.5,-7.375,5.9909482374997935e-09
7.5,-7.3125,3.7323017454404805e-09
7.5,-7.25,1.087970644131353e-08
7.5,-7.1875,1.1158461099558536e-08
7.5,-7.125,1.5478441084404437e-08
7.5,-7.0625,2.2052113496373593e-08
7.5,-7.0,3.1499253261291216e-08
7.5,-6.9375,4.4078641930900275e-08
7.5,-6.875,5.889278251181018e-08
7.5,-6.8125,7.826148182288328e-08
7.5,-6.75,1.0446764628357919e-07
7.5,-6.6875,1.3961727510225508e-07
7.5,-6.625,1.789185278822103e-07
7.5,-6.5625,2.3153833833555737e-07
7.5,-6.5,2.953030371344312e-07
7.5,-6.4375,3.79176955445093e-07
7.5,-6.375,4.800416409656005e-07
7.5,-6.3125,6.01996417992634e-07
7.5,-6.25,7.515561244730851e-07
7.5,-6.1875,9.336869385700997e-07
7.5,-6.125,1.1545999363260506e-06
7.5,-6.0625,1.41794358779479e-06
